-1.470242367E9,1.7170933333333342,0.2813016666666667,9.822524999999999,8.825120000000002,-8.90629666666666,154.5209096296297,17.34375,-46.875,-19.822916666666668,0.0,0.0,0.0,1012.333
-1.4702424100000002E9,2.1492900000000006,0.6389399999999998,7.386880000000001,85.32603000000002,-84.10471,1380.5926099999997,17.625,-46.6875,-20.3125,0.0,0.0,0.0,4049.332
-1.470242367E9,1.5821100000000006,0.4362033333333333,10.145844999999992,9.077992962962956,-8.444781481481485,152.6425996296295,17.927083333333332,-46.4375,-20.947916666666668,0.0,0.0,0.0,1012.3315
-1.47024241E9,0.7939099999999998,0.56791,10.216840000000001,79.45486,-71.56892,1363.5803400000002,20.90625,-46.65625,-17.9375,0.0,0.0,0.0,4049.326
-1.470242363E9,0.865526666666667,0.8400050000000001,8.986881666666662,13.662144444444438,-9.731924814814821,200.24169777777783,20.5625,-46.479166666666664,-19.385416666666668,0.0,0.0,0.0,1012.3452
-1.470242412E9,0.66707,0.6073949999999998,10.442945000000003,1.1106257142857143,-0.6340885714285714,19.389008571428572,20.0625,-46.34375,-20.75,0.0,0.0,0.0,4049.3808
-1.470242367E9,0.28773666666666675,0.7433966666666669,10.281248333333338,12.485565238095235,-8.128844285714287,186.90089047619037,19.489583333333332,-46.958333333333336,-20.322916666666668,0.0,0.0,0.0,1012.3389
-1.4702424100000002E9,0.8684249999999999,1.0113349999999999,8.933230000000002,91.67492999999999,-56.269030000000015,1351.2176299999999,18.96875,-47.34375,-20.28125,0.0,0.0,0.0,4049.3556
-1.4702423660000002E9,1.0953966666666666,1.0585599999999995,8.980458333333331,10.454792222222222,-6.60069185185185,151.22776666666655,19.177083333333332,-46.9375,-20.604166666666668,0.0,0.0,0.0,1012.334
-1.470242409E9,0.911045,1.14984,9.309584999999998,92.36866000000002,-60.838270000000016,1367.95959,18.9375,-46.84375,-20.5,0.0,0.0,0.0,4049.336
-1.470242366E9,0.6992833333333333,1.4415500000000003,9.102381666666663,10.263724444444442,-6.374598518518514,152.54030518518505,18.364583333333332,-47.229166666666664,-19.989583333333332,0.0,0.0,0.0,1012.333
-1.47024241E9,0.6328199999999999,1.3181150000000001,9.239519999999999,92.82678999999999,-56.32521000000001,1375.7098500000002,18.4375,-47.125,-20.25,0.0,0.0,0.0,4049.332
-1.470242367E9,0.3274416666666668,1.319453333333334,9.772483333333335,10.126649259259262,-5.044262222222222,153.5705451851851,18.541666666666668,-47.03125,-20.1875,0.0,0.0,0.0,1012.3345
-1.470242409E9,-0.22797500000000004,1.5554,9.87406,90.66848000000002,-39.09093000000001,1384.3970299999999,19.15625,-47.5625,-18.9375,0.0,0.0,0.0,4049.338
-1.470242367E9,0.1611816666666667,1.3644866666666675,9.548113333333335,10.299066296296292,-3.495636666666668,154.16159740740733,19.28125,-47.510416666666664,-19.40625,0.0,0.0,0.0,1012.3418
-1.47024241E9,0.05829999999999997,1.4740649999999995,9.760834999999998,92.21151000000002,-29.639290000000003,1390.3119900000004,18.9375,-47.40625,-19.75,0.0,0.0,0.0,4049.3672
-1.470242366E9,-0.21689666666666665,1.1046549999999997,10.057556666666668,9.638318148148157,-3.050899999999997,155.0627362962962,18.739583333333332,-46.84375,-20.395833333333332,0.0,0.0,0.0,1012.333
-1.470242408E9,0.40555499999999994,0.9365499999999997,10.181785,84.39788000000003,-25.18684,1396.8840999999998,18.8125,-46.5625,-20.625,0.0,0.0,0.0,4049.332
